Year,Make,Model,Engine_Size,Mileage,Transmission,Fuel_Type,Owner_Type,Price
2022,Chevrolet,Equinox,3.6,71637,Manual,Electric,Second,22537.91
2016,Chevrolet,Equinox,3.6,101698,Manual,Diesel,Second,13203.31
2016,Chevrolet,Equinox,2.5,48610,Manual,Petrol,Third,7807.69
2018,Chevrolet,Equinox,1.5,50611,Automatic,Diesel,First,15007.34
2015,Chevrolet,Equinox,5.3,65093,Automatic,Petrol,Second,10850.81
2021,Chevrolet,Equinox,1.5,114129,Automatic,Electric,Second,19220.41
2015,Chevrolet,Equinox,1.5,49360,Automatic,Hybrid,Second,11303.87
2013,Chevrolet,Equinox,5.3,31672,Automatic,Diesel,Third,9757.22
2023,Chevrolet,Equinox,5.3,5221,Automatic,Electric,First,34020.99
2023,Chevrolet,Equinox,1.5,87688,Manual,Petrol,Third,14823.56
2016,Chevrolet,Equinox,5.3,124886,Manual,Hybrid,Third,11406.56
2019,Chevrolet,Equinox,1.5,69345,Automatic,Hybrid,First,17209.99
2019,Chevrolet,Equinox,5.3,55460,Manual,Petrol,Second,17962.87
2014,Chevrolet,Equinox,2.5,116000,Manual,Hybrid,Second,8197.61
2013,Chevrolet,Equinox,5.3,21642,Manual,Diesel,Third,8747.04
2014,Chevrolet,Equinox,3.6,32152,Manual,Hybrid,Third,9322.21
2019,Chevrolet,Equinox,3.6,50062,Manual,Petrol,Second,14774.26
2019,Chevrolet,Equinox,2.5,107231,Manual,Diesel,Second,12074.27
2018,Chevrolet,Equinox,2.5,115661,Manual,Diesel,Third,8984.88
2018,Chevrolet,Equinox,1.5,15521,Automatic,Petrol,First,17508.37
2014,Chevrolet,Equinox,3.6,98675,Automatic,Diesel,Third,6370.99
2024,Chevrolet,Equinox,3.6,48692,Manual,Electric,First,30087.4
2015,Chevrolet,Equinox,1.5,7286,Manual,Electric,Second,12819.16
2018,Chevrolet,Equinox,1.5,108126,Manual,Diesel,Second,10472.6
2018,Chevrolet,Equinox,1.5,100010,Manual,Electric,Third,10749.9
2022,Chevrolet,Equinox,1.5,26814,Manual,Diesel,Third,15873.51
2019,Chevrolet,Equinox,3.6,121792,Manual,Diesel,Third,11068.41
2019,Chevrolet,Equinox,3.6,55169,Automatic,Electric,Second,20484.68
2017,Chevrolet,Equinox,3.6,91247,Automatic,Hybrid,Second,14484.85
2023,Chevrolet,Equinox,1.5,79230,Automatic,Diesel,Second,20830.18
2021,Chevrolet,Equinox,5.3,91373,Automatic,Hybrid,Second,21634.76
2024,Chevrolet,Equinox,5.3,100522,Automatic,Hybrid,Third,22580.23
2019,Chevrolet,Equinox,2.5,98369,Manual,Hybrid,Third,14127.8
2024,Chevrolet,Equinox,2.5,14233,Manual,Petrol,Third,17422.94
2022,Chevrolet,Equinox,3.6,82396,Automatic,Hybrid,Third,18404.47
2020,Chevrolet,Equinox,3.6,126668,Manual,Diesel,Second,14067.42
2023,Chevrolet,Equinox,5.3,112908,Manual,Hybrid,First,25346.81
2015,Chevrolet,Equinox,5.3,29710,Manual,Electric,Third,13279.84
2018,Chevrolet,Equinox,5.3,127151,Automatic,Hybrid,Second,18614.43
2018,Chevrolet,Equinox,2.5,15891,Manual,Electric,Third,13786.88
2016,Chevrolet,Equinox,1.5,116580,Automatic,Electric,Second,10823.37
2019,Chevrolet,Equinox,1.5,39102,Manual,Electric,First,20832.03
2024,Chevrolet,Equinox,1.5,17003,Manual,Electric,Second,24734.24
2020,Chevrolet,Equinox,1.5,14369,Manual,Electric,First,22637.82
2024,Chevrolet,Equinox,5.3,68951,Manual,Petrol,First,26993.75
2019,Chevrolet,Tahoe,3.6,22887,Automatic,Petrol,First,19527.63
2017,Chevrolet,Tahoe,2.5,45861,Manual,Diesel,Third,9959.14
2020,Chevrolet,Tahoe,1.5,29250,Manual,Diesel,Third,13654.92
2022,Chevrolet,Tahoe,5.3,92851,Automatic,Petrol,First,24804.0
2015,Chevrolet,Tahoe,1.5,26363,Manual,Diesel,Third,8285.98
2018,Chevrolet,Tahoe,3.6,120159,Automatic,Electric,First,19962.21
2022,Chevrolet,Tahoe,1.5,6883,Automatic,Petrol,Second,19804.19
2017,Chevrolet,Tahoe,1.5,98661,Manual,Petrol,First,8965.48
2017,Chevrolet,Tahoe,2.5,7125,Automatic,Petrol,Third,12681.52
2014,Chevrolet,Tahoe,1.5,115179,Automatic,Electric,First,9598.97
2013,Chevrolet,Tahoe,3.6,54113,Automatic,Electric,Second,11900.81
2016,Chevrolet,Tahoe,2.5,59298,Automatic,Diesel,Second,11446.5
2016,Chevrolet,Tahoe,3.6,9886,Automatic,Hybrid,Second,15630.25
2013,Chevrolet,Tahoe,3.6,36545,Automatic,Hybrid,Second,11776.8
2024,Chevrolet,Tahoe,1.5,75940,Manual,Electric,Second,24025.27
2022,Chevrolet,Tahoe,2.5,25129,Manual,Diesel,First,22706.73
2017,Chevrolet,Tahoe,5.3,61172,Manual,Diesel,Second,15795.66
2023,Chevrolet,Tahoe,3.6,37608,Manual,Petrol,Second,21554.58
2017,Chevrolet,Tahoe,1.5,119659,Manual,Hybrid,Third,8747.91
2016,Chevrolet,Tahoe,2.5,35693,Manual,Hybrid,First,14159.15
2024,Chevrolet,Tahoe,5.3,75778,Manual,Hybrid,Second,25184.31
2024,Chevrolet,Tahoe,3.6,61147,Manual,Electric,Third,21490.57
2023,Chevrolet,Tahoe,5.3,38930,Automatic,Electric,Second,29590.07
2022,Chevrolet,Tahoe,3.6,74484,Manual,Hybrid,Second,19759.04
2016,Chevrolet,Tahoe,3.6,100407,Manual,Diesel,Second,11259.1
2017,Chevrolet,Tahoe,1.5,85368,Manual,Diesel,Third,8488.22
2023,Chevrolet,Tahoe,2.5,32545,Automatic,Hybrid,Third,18278.83
2017,Chevrolet,Tahoe,5.3,15202,Automatic,Electric,Third,19693.14
2017,Chevrolet,Tahoe,5.3,91121,Automatic,Petrol,Second,15215.73
2023,Chevrolet,Tahoe,1.5,76830,Manual,Hybrid,Second,19330.94
2019,Chevrolet,Tahoe,1.5,18475,Manual,Electric,Third,17389.41
2017,Chevrolet,Tahoe,2.5,99047,Manual,Diesel,Third,9771.33
2013,Chevrolet,Tahoe,3.6,99682,Manual,Hybrid,Third,5794.12
2023,Chevrolet,Tahoe,1.5,53641,Manual,Electric,First,24873.83
2018,Chevrolet,Tahoe,3.6,64776,Automatic,Diesel,Third,13661.42
2016,Chevrolet,Tahoe,5.3,5962,Manual,Petrol,First,18084.64
2014,Chevrolet,Tahoe,1.5,114789,Manual,Diesel,Third,3501.22
2023,Chevrolet,Tahoe,5.3,110940,Automatic,Hybrid,First,26754.33
2020,Chevrolet,Tahoe,3.6,46114,Automatic,Diesel,First,22232.0
2018,Chevrolet,Tahoe,1.5,38271,Automatic,Petrol,Third,12210.59
2015,Chevrolet,Tahoe,2.5,50369,Automatic,Petrol,Third,7608.88
2014,Chevrolet,Tahoe,5.3,87258,Automatic,Hybrid,Third,10124.62
2017,Chevrolet,Tahoe,5.3,3125,Automatic,Diesel,Third,14773.76
2024,Chevrolet,Tahoe,3.6,18058,Manual,Diesel,First,27721.63
2018,Chevrolet,Tahoe,2.5,109522,Automatic,Hybrid,First,16253.45
2021,Chevrolet,Tahoe,2.5,100484,Automatic,Petrol,Second,16801.43
2022,Chevrolet,Tahoe,2.5,120199,Automatic,Hybrid,First,20927.6
2024,Chevrolet,Tahoe,2.5,19587,Automatic,Hybrid,Second,24635.51
2013,Chevrolet,Tahoe,2.5,9971,Manual,Hybrid,Second,9366.76
2017,Chevrolet,Tahoe,2.5,72711,Automatic,Hybrid,Third,12977.59
2013,Chevrolet,Tahoe,2.5,20751,Manual,Electric,Third,9527.23
2017,Chevrolet,Tahoe,1.5,30100,Automatic,Petrol,First,16090.5
2020,Chevrolet,Tahoe,3.6,50709,Automatic,Hybrid,Second,19565.9
2021,Chevrolet,Tahoe,1.5,76622,Automatic,Petrol,Third,14873.04
2021,Chevrolet,Tahoe,5.3,14774,Automatic,Petrol,Third,21016.11
2021,Chevrolet,Tahoe,5.3,87560,Manual,Hybrid,Second,21365.38
2015,Chevrolet,Tahoe,5.3,100956,Manual,Electric,Third,12945.57
2020,Chevrolet,Tahoe,2.5,51100,Automatic,Petrol,First,18509.08
2014,Chevrolet,Tahoe,3.6,104051,Automatic,Hybrid,Second,10080.31
2020,Chevrolet,Tahoe,5.3,3544,Automatic,Electric,Third,21275.08
2019,Chevrolet,Tahoe,3.6,116117,Manual,Electric,First,20029.61
2023,Chevrolet,Tahoe,3.6,24530,Automatic,Petrol,Third,19082.92
2013,Chevrolet,Tahoe,3.6,68210,Manual,Petrol,First,6808.04
2013,Chevrolet,Tahoe,3.6,96601,Automatic,Electric,First,14877.94
2018,Chevrolet,Tahoe,5.3,6894,Automatic,Hybrid,Second,21154.2
2013,Chevrolet,Tahoe,3.6,36336,Automatic,Diesel,Second,9465.55
2023,Chevrolet,Tahoe,5.3,72764,Manual,Diesel,Second,23121.67
2016,Chevrolet,Tahoe,3.6,83774,Automatic,Diesel,Third,10214.77
2013,Chevrolet,Tahoe,1.5,8433,Automatic,Electric,First,13249.23
2020,Chevrolet,Tahoe,1.5,7424,Manual,Hybrid,Second,17230.13
2019,Chevrolet,Tahoe,1.5,92446,Manual,Petrol,First,13989.34
2013,Chevrolet,Tahoe,2.5,54998,Automatic,Petrol,Second,8960.67
2019,Chevrolet,Tahoe,1.5,76230,Manual,Diesel,Third,10248.78
2013,Chevrolet,Tahoe,2.5,7987,Automatic,Diesel,First,10192.34
2024,Chevrolet,Tahoe,1.5,65237,Automatic,Electric,Second,24931.88
2014,Chevrolet,Tahoe,5.3,99123,Automatic,Petrol,First,13259.72
2024,Chevrolet,Tahoe,1.5,94373,Automatic,Electric,Third,18510.24
2015,Chevrolet,Tahoe,3.6,16319,Manual,Diesel,Second,13112.23
2021,Chevrolet,Tahoe,1.5,9900,Automatic,Petrol,Second,17414.92
2019,Chevrolet,Tahoe,2.5,88187,Manual,Petrol,Second,12382.37
2021,Chevrolet,Traverse,2.5,3372,Manual,Diesel,First,23035.35
2021,Chevrolet,Traverse,5.3,108094,Manual,Hybrid,First,23873.13
2024,Chevrolet,Traverse,2.5,60886,Manual,Electric,First,26933.9
2019,Chevrolet,Traverse,1.5,63345,Manual,Petrol,First,12403.56
2016,Chevrolet,Traverse,1.5,78824,Automatic,Diesel,Third,7621.8
2022,Chevrolet,Traverse,2.5,40589,Manual,Hybrid,First,23202.18
2023,Chevrolet,Traverse,2.5,19972,Automatic,Petrol,Second,24712.07
2015,Chevrolet,Traverse,1.5,123763,Automatic,Hybrid,Second,7486.53
2022,Chevrolet,Traverse,3.6,7840,Automatic,Diesel,Third,20687.42
2020,Chevrolet,Traverse,1.5,29508,Automatic,Electric,Third,15618.68
2023,Chevrolet,Traverse,5.3,129473,Automatic,Electric,First,29771.68
2021,Chevrolet,Traverse,5.3,16269,Manual,Hybrid,Second,24650.89
2016,Chevrolet,Traverse,5.3,98406,Automatic,Hybrid,Third,12424.81
2021,Chevrolet,Traverse,2.5,127534,Manual,Petrol,Third,10652.5
2022,Chevrolet,Traverse,1.5,61238,Manual,Electric,First,23823.37
2020,Chevrolet,Traverse,2.5,66705,Automatic,Electric,Third,16663.05
2016,Chevrolet,Traverse,2.5,106800,Automatic,Petrol,First,8923.92
2021,Chevrolet,Traverse,1.5,49678,Automatic,Diesel,Third,12739.85
2023,Chevrolet,Traverse,5.3,21787,Automatic,Petrol,First,28622.29
2015,Chevrolet,Traverse,1.5,15657,Manual,Hybrid,Third,10140.4
2014,Chevrolet,Traverse,1.5,66475,Automatic,Petrol,Third,5210.18
2022,Chevrolet,Traverse,5.3,13112,Manual,Hybrid,First,30825.08
2014,Chevrolet,Traverse,5.3,104476,Manual,Electric,Second,13451.25
2019,Chevrolet,Traverse,5.3,37826,Manual,Electric,Second,20692.74
2024,Chevrolet,Traverse,3.6,104925,Manual,Hybrid,First,23825.37
2019,Chevrolet,Traverse,2.5,14112,Manual,Hybrid,Second,16964.35
2013,Chevrolet,Traverse,5.3,44949,Automatic,Diesel,Third,8552.5
2016,Chevrolet,Traverse,1.5,110385,Automatic,Petrol,Second,8146.72
2016,Chevrolet,Traverse,3.6,62051,Automatic,Petrol,First,15862.67
2017,Chevrolet,Traverse,5.3,23762,Automatic,Hybrid,Second,19435.57
2014,Chevrolet,Traverse,1.5,52214,Manual,Hybrid,Third,6750.14
2022,Chevrolet,Traverse,5.3,63811,Manual,Diesel,Third,16930.87
2015,Chevrolet,Traverse,3.6,81730,Manual,Diesel,First,10841.94
2023,Chevrolet,Traverse,2.5,126266,Manual,Electric,First,22525.5
2016,Chevrolet,Traverse,1.5,88991,Manual,Diesel,First,11508.72
2015,Chevrolet,Traverse,3.6,115355,Automatic,Diesel,Third,7433.75
2013,Chevrolet,Traverse,2.5,33246,Manual,Hybrid,First,8600.44
2016,Chevrolet,Traverse,2.5,123218,Automatic,Diesel,Second,9189.08
2020,Chevrolet,Traverse,1.5,83196,Manual,Petrol,First,15863.25
2016,Chevrolet,Traverse,2.5,3794,Manual,Hybrid,Second,12570.82
2014,Chevrolet,Traverse,5.3,13856,Manual,Diesel,First,14805.6
2020,Chevrolet,Traverse,3.6,106501,Automatic,Electric,Second,19658.5
2017,Chevrolet,Traverse,5.3,23897,Manual,Electric,Second,21337.36
2021,Chevrolet,Traverse,1.5,51671,Automatic,Petrol,Second,18810.06
2017,Chevrolet,Traverse,2.5,33639,Automatic,Electric,Third,14568.27
2020,Chevrolet,Traverse,5.3,96679,Automatic,Electric,First,25667.86
2023,Chevrolet,Traverse,1.5,115451,Manual,Electric,Third,16302.19
2017,Chevrolet,Traverse,2.5,123069,Automatic,Diesel,First,11990.23
2017,Chevrolet,Traverse,2.5,107249,Manual,Petrol,Second,8448.86
2013,Chevrolet,Traverse,5.3,81405,Manual,Diesel,Third,7225.8
2015,Chevrolet,Traverse,3.6,52179,Automatic,Electric,First,19271.15
2024,Chevrolet,Traverse,3.6,115357,Automatic,Electric,Third,22318.9
2023,Chevrolet,Traverse,3.6,67843,Automatic,Petrol,Third,16246.84
2014,Chevrolet,Traverse,1.5,106002,Manual,Hybrid,Second,5543.73
2020,Chevrolet,Traverse,1.5,74713,Automatic,Electric,Third,16535.6
2016,Chevrolet,Traverse,2.5,62251,Manual,Diesel,First,12118.16
2023,Chevrolet,Traverse,2.5,9639,Automatic,Electric,Third,20346.62
2015,Chevrolet,Traverse,3.6,103361,Automatic,Hybrid,First,13091.35
2019,Chevrolet,Traverse,2.5,99676,Manual,Hybrid,Second,14047.29
2024,Chevrolet,Traverse,2.5,116109,Manual,Diesel,Second,21292.28
2015,Chevrolet,Traverse,2.5,43273,Manual,Diesel,First,9727.38
2021,Chevrolet,Traverse,1.5,12973,Manual,Diesel,Second,17565.18
2016,Chevrolet,Traverse,1.5,107861,Manual,Hybrid,First,11161.9
2018,Chevrolet,Traverse,2.5,53581,Manual,Hybrid,Third,13504.05
2015,Chevrolet,Traverse,3.6,104415,Automatic,Hybrid,First,13951.35
2023,Chevrolet,Traverse,1.5,65167,Automatic,Electric,Second,22589.8
2014,Chevrolet,Traverse,2.5,90095,Automatic,Diesel,Second,8389.58
2016,Chevrolet,Traverse,2.5,127344,Manual,Hybrid,Third,10374.85
2019,Chevrolet,Traverse,5.3,127045,Manual,Petrol,Second,11920.07
2016,Chevrolet,Traverse,3.6,42884,Manual,Hybrid,First,16647.75
2016,Chevrolet,Traverse,3.6,93236,Automatic,Electric,Third,12365.58
2017,Chevrolet,Traverse,5.3,74493,Manual,Electric,Second,20290.03
2017,Chevrolet,Traverse,5.3,89889,Automatic,Electric,Second,20326.01
2013,Chevrolet,Traverse,1.5,26103,Automatic,Diesel,Third,6120.59
2015,Chevrolet,Traverse,1.5,53486,Automatic,Hybrid,First,11816.63
2024,Chevrolet,Traverse,1.5,26838,Manual,Hybrid,Second,23861.93
2019,Chevrolet,Traverse,2.5,3100,Manual,Petrol,Third,13299.23
2013,Chevrolet,Traverse,2.5,80167,Manual,Hybrid,First,8718.26
2021,Chevrolet,Traverse,2.5,6856,Manual,Hybrid,Second,18797.91
2022,Chevrolet,Traverse,2.5,75372,Automatic,Petrol,Third,16422.81
2023,Chevrolet,Blazer,2.5,13705,Automatic,Hybrid,Third,19348.54
2017,Chevrolet,Blazer,2.5,60254,Automatic,Hybrid,Third,12038.26
2022,Chevrolet,Blazer,3.6,52869,Automatic,Petrol,Third,14424.21
2023,Chevrolet,Blazer,1.5,68150,Manual,Electric,First,25471.98
2021,Chevrolet,Blazer,5.3,19029,Automatic,Diesel,Second,21955.58
2013,Chevrolet,Blazer,5.3,91499,Manual,Hybrid,Third,9527.83
2019,Chevrolet,Blazer,3.6,93891,Automatic,Diesel,First,21151.62
2019,Chevrolet,Blazer,3.6,35380,Automatic,Petrol,Third,14941.9
2015,Chevrolet,Blazer,3.6,126556,Manual,Petrol,First,8530.03
2021,Chevrolet,Blazer,1.5,79803,Manual,Hybrid,First,21284.11
2018,Chevrolet,Blazer,3.6,5904,Automatic,Hybrid,Third,15807.91
2022,Chevrolet,Blazer,5.3,21642,Automatic,Electric,Third,24048.65
2018,Chevrolet,Blazer,2.5,15549,Manual,Hybrid,First,16126.8
2024,Chevrolet,Blazer,1.5,126296,Automatic,Hybrid,Second,20100.92
2016,Chevrolet,Blazer,2.5,19010,Manual,Petrol,Second,10987.05
2018,Chevrolet,Blazer,3.6,106560,Manual,Hybrid,Third,12693.56
2023,Chevrolet,Blazer,1.5,41541,Automatic,Hybrid,Third,17557.61
2019,Chevrolet,Blazer,5.3,26990,Automatic,Electric,Second,21784.21
2013,Chevrolet,Blazer,1.5,77915,Manual,Electric,First,7615.53
2015,Chevrolet,Blazer,1.5,119677,Automatic,Diesel,Second,9089.41
2019,Chevrolet,Blazer,3.6,75582,Automatic,Electric,Second,20785.57
2022,Chevrolet,Blazer,5.3,114110,Manual,Petrol,First,23309.62
2015,Chevrolet,Blazer,2.5,57407,Manual,Petrol,First,7984.12
2021,Chevrolet,Blazer,5.3,43965,Automatic,Petrol,Third,15636.09
2020,Chevrolet,Blazer,2.5,34139,Automatic,Diesel,Second,17671.47
2015,Chevrolet,Blazer,2.5,75209,Automatic,Petrol,Second,8941.49
2014,Chevrolet,Blazer,3.6,6534,Manual,Petrol,Second,10499.77
2019,Chevrolet,Blazer,3.6,19908,Automatic,Diesel,Third,17116.88
2016,Chevrolet,Blazer,2.5,64572,Manual,Petrol,First,10600.39
2017,Chevrolet,Blazer,1.5,34131,Automatic,Diesel,First,14398.5
2015,Chevrolet,Blazer,3.6,57470,Automatic,Hybrid,Third,11223.3
2024,Chevrolet,Blazer,3.6,79831,Manual,Diesel,Third,18638.09
2020,Chevrolet,Blazer,3.6,20340,Automatic,Petrol,Third,15533.02
2014,Chevrolet,Blazer,5.3,78740,Manual,Electric,Second,13475.8
2016,Chevrolet,Blazer,5.3,54955,Manual,Petrol,First,17182.14
2015,Chevrolet,Blazer,1.5,92767,Automatic,Hybrid,First,11776.37
2017,Chevrolet,Blazer,2.5,81780,Automatic,Petrol,Third,10427.35
2024,Chevrolet,Blazer,2.5,115697,Automatic,Diesel,Second,19404.49
2018,Chevrolet,Blazer,2.5,12775,Manual,Electric,Second,19357.21
2016,Chevrolet,Blazer,1.5,47867,Manual,Electric,First,12373.18
2024,Chevrolet,Blazer,2.5,81735,Automatic,Electric,Third,22596.48
2013,Chevrolet,Blazer,3.6,127128,Automatic,Hybrid,First,11574.63
2020,Chevrolet,Blazer,3.6,99140,Automatic,Petrol,Second,16622.69
2018,Chevrolet,Blazer,5.3,43916,Manual,Electric,Third,16173.75
2022,Chevrolet,Blazer,3.6,39388,Manual,Petrol,Second,20421.37
2019,Chevrolet,Blazer,5.3,51846,Automatic,Electric,First,26061.01
2015,Chevrolet,Blazer,5.3,87943,Manual,Petrol,First,12438.64
2022,Chevrolet,Blazer,1.5,50083,Manual,Electric,Third,16454.01
2016,Chevrolet,Blazer,2.5,7223,Automatic,Petrol,Second,13972.6
2020,Chevrolet,Blazer,1.5,43059,Manual,Petrol,First,15976.54
2016,Chevrolet,Blazer,1.5,35818,Automatic,Electric,First,16900.19
2024,Chevrolet,Blazer,3.6,104349,Manual,Diesel,Second,20368.0
2016,Chevrolet,Blazer,1.5,93380,Automatic,Hybrid,Third,11023.79
2013,Chevrolet,Blazer,2.5,3234,Automatic,Hybrid,First,13039.23
2013,Chevrolet,Blazer,2.5,90009,Automatic,Hybrid,Second,8460.61
2023,Chevrolet,Blazer,3.6,100925,Manual,Petrol,Third,15866.58
2021,Chevrolet,Blazer,5.3,76180,Automatic,Diesel,Second,20641.75
2018,Chevrolet,Blazer,5.3,86176,Manual,Diesel,First,19229.13
2023,Chevrolet,Blazer,3.6,121951,Automatic,Diesel,Second,19131.67
2015,Chevrolet,Blazer,1.5,73529,Manual,Hybrid,Second,10505.24
2015,Chevrolet,Blazer,5.3,122645,Manual,Diesel,First,13098.07
2013,Chevrolet,Blazer,3.6,68841,Automatic,Diesel,Third,8448.69
2021,Chevrolet,Blazer,1.5,90498,Manual,Electric,First,21914.5
2023,Chevrolet,Blazer,3.6,6667,Automatic,Petrol,Second,23782.38
2015,Chevrolet,Blazer,1.5,97148,Manual,Hybrid,Third,9000.15
2014,Chevrolet,Blazer,3.6,95983,Manual,Diesel,Second,5960.5
2020,Chevrolet,Blazer,5.3,67036,Manual,Hybrid,First,26033.3
2023,Chevrolet,Blazer,2.5,76085,Manual,Diesel,Third,14245.31
2020,Chevrolet,Blazer,1.5,85306,Manual,Diesel,Third,10607.93
2023,Chevrolet,Blazer,1.5,123725,Manual,Petrol,First,17044.4
2017,Chevrolet,Blazer,3.6,37070,Manual,Electric,Third,12892.08
2019,Chevrolet,Blazer,2.5,88550,Automatic,Hybrid,Second,16294.18
2014,Chevrolet,Blazer,5.3,58131,Manual,Diesel,Second,9307.83
2013,Chevrolet,Blazer,3.6,57840,Automatic,Petrol,Second,10095.86
2018,Chevrolet,Blazer,3.6,13070,Manual,Hybrid,Second,19338.49
2022,Chevrolet,Blazer,2.5,104688,Automatic,Hybrid,First,24017.1
2014,Chevrolet,Blazer,3.6,16594,Automatic,Petrol,Third,9049.07
2020,Chevrolet,Blazer,3.6,55262,Manual,Hybrid,Third,14777.92
2022,Chevrolet,Blazer,5.3,27744,Automatic,Diesel,Second,23754.83
2023,Chevrolet,Blazer,1.5,79086,Manual,Hybrid,First,23513.49
2015,Chevrolet,Silverado,3.6,70656,Manual,Petrol,Second,10112.33
2018,Chevrolet,Silverado,5.3,83195,Automatic,Petrol,Third,13564.99
2019,Chevrolet,Silverado,3.6,103548,Manual,Hybrid,First,19022.37
2015,Chevrolet,Silverado,5.3,60805,Manual,Diesel,Second,13493.92
2019,Chevrolet,Silverado,3.6,25761,Automatic,Electric,Second,19977.17
2015,Chevrolet,Silverado,1.5,45706,Manual,Electric,First,14333.32
2024,Chevrolet,Silverado,3.6,18611,Automatic,Diesel,First,30355.64
2020,Chevrolet,Silverado,2.5,128405,Automatic,Electric,First,22056.5
2013,Chevrolet,Silverado,1.5,33267,Automatic,Diesel,First,8265.21
2022,Chevrolet,Silverado,3.6,81037,Automatic,Petrol,First,24083.29
2022,Chevrolet,Silverado,2.5,83906,Automatic,Electric,Third,18694.16
2018,Chevrolet,Silverado,5.3,56382,Manual,Hybrid,First,22440.98
2014,Chevrolet,Silverado,5.3,25105,Automatic,Petrol,Second,13589.2
2017,Chevrolet,Silverado,3.6,14718,Automatic,Hybrid,Third,13719.49
2017,Chevrolet,Silverado,5.3,61822,Automatic,Diesel,Second,15494.83
2023,Chevrolet,Silverado,3.6,55685,Automatic,Electric,Third,22555.04
2018,Chevrolet,Silverado,5.3,75578,Automatic,Hybrid,Third,15070.29
2024,Chevrolet,Silverado,5.3,57354,Automatic,Electric,Third,25442.69
2017,Chevrolet,Silverado,5.3,90142,Automatic,Electric,Second,18283.21
2014,Chevrolet,Silverado,3.6,29469,Manual,Hybrid,Third,11126.87
2017,Chevrolet,Silverado,5.3,119359,Automatic,Electric,Second,19602.12
2013,Chevrolet,Silverado,2.5,17837,Automatic,Petrol,First,8384.36
2013,Chevrolet,Silverado,3.6,127233,Automatic,Diesel,Third,6807.04
2016,Chevrolet,Silverado,2.5,119279,Automatic,Hybrid,Third,8671.56
2024,Chevrolet,Silverado,1.5,4783,Manual,Diesel,Second,20274.48
2017,Chevrolet,Silverado,1.5,93374,Manual,Petrol,Third,8892.42
2018,Chevrolet,Silverado,1.5,126271,Automatic,Petrol,Second,9174.66
2016,Chevrolet,Silverado,5.3,45536,Automatic,Petrol,Second,15812.27
2015,Chevrolet,Silverado,5.3,122844,Automatic,Electric,Second,15098.05
2021,Chevrolet,Silverado,3.6,72726,Automatic,Diesel,Second,19083.28
2023,Chevrolet,Silverado,1.5,126245,Automatic,Electric,Second,20402.85
2019,Chevrolet,Silverado,5.3,33519,Automatic,Petrol,Second,18843.46
2022,Chevrolet,Silverado,5.3,67975,Automatic,Petrol,Third,19506.18
2017,Chevrolet,Silverado,2.5,19560,Manual,Electric,First,18691.62
2023,Chevrolet,Silverado,5.3,31731,Automatic,Petrol,First,29179.17
2023,Chevrolet,Silverado,5.3,88441,Manual,Hybrid,Third,21069.3
2021,Chevrolet,Silverado,1.5,44813,Automatic,Electric,Third,16990.56
2021,Chevrolet,Silverado,5.3,126207,Manual,Diesel,Third,16208.1
2017,Chevrolet,Silverado,3.6,30111,Automatic,Diesel,Third,13045.46
2014,Chevrolet,Silverado,1.5,47782,Automatic,Hybrid,Third,8468.71
2015,Chevrolet,Silverado,3.6,16583,Manual,Diesel,First,13075.58
2023,Chevrolet,Silverado,2.5,12096,Manual,Hybrid,Second,23147.03
2022,Chevrolet,Silverado,2.5,117795,Automatic,Petrol,First,17037.46
2013,Chevrolet,Silverado,1.5,32470,Automatic,Electric,Third,9354.21
2015,Chevrolet,Silverado,3.6,23353,Automatic,Hybrid,Third,11843.81
2013,Chevrolet,Silverado,1.5,122837,Manual,Hybrid,Second,5910.12
2016,Chevrolet,Silverado,2.5,59936,Automatic,Electric,Third,10454.45
2013,Chevrolet,Silverado,2.5,90889,Automatic,Electric,Second,11217.74
2022,Chevrolet,Silverado,5.3,114347,Automatic,Diesel,First,25548.85
2022,Chevrolet,Silverado,1.5,102684,Automatic,Electric,Second,20206.48
2018,Chevrolet,Silverado,1.5,23163,Manual,Hybrid,Third,12165.56
2016,Chevrolet,Silverado,2.5,125082,Automatic,Diesel,Third,8131.11
2013,Chevrolet,Silverado,5.3,81271,Manual,Petrol,Second,10148.86
2019,Chevrolet,Silverado,5.3,18395,Manual,Petrol,Second,16065.15
2018,Chevrolet,Silverado,2.5,11747,Manual,Electric,Second,16433.86
2019,Chevrolet,Silverado,5.3,55362,Automatic,Electric,First,27196.53
2015,Chevrolet,Silverado,5.3,87338,Manual,Hybrid,Second,12162.72
2024,Chevrolet,Silverado,5.3,67051,Automatic,Petrol,First,28585.25
2017,Chevrolet,Silverado,2.5,13233,Automatic,Electric,Second,18672.52
2021,Chevrolet,Silverado,5.3,64993,Automatic,Electric,Second,24692.42
2021,Chevrolet,Silverado,5.3,125349,Automatic,Hybrid,Second,19726.81
2020,Chevrolet,Silverado,2.5,21157,Automatic,Electric,First,25824.82
2014,Chevrolet,Silverado,5.3,44357,Automatic,Diesel,First,15929.87
2023,Chevrolet,Silverado,2.5,104719,Automatic,Petrol,First,20774.13
2018,Chevrolet,Silverado,5.3,108649,Manual,Electric,First,21655.73
2020,Chevrolet,Silverado,2.5,119354,Automatic,Hybrid,Second,15644.47
2016,Chevrolet,Silverado,2.5,22459,Manual,Petrol,Second,10776.26
2015,Chevrolet,Silverado,5.3,24319,Manual,Diesel,Third,14241.61
